song_id,title,artist,som_x,som_y
Pinhani_Kendinden_Usandırma,Kendinden Usandırma,Pinhani,15,17
Pinhani_Düşmanmışız_Gibi,Düşmanmışız Gibi,Pinhani,16,3
Pinhani_Ankara_Gel_Dedi,Ankara Gel Dedi,Pinhani,18,2
Pinhani_Gör_Beni,Gör Beni,Pinhani,21,10
Pinhani_Şimdi_Başka,Şimdi Başka,Pinhani,17,3
Pinhani_Hikayeler_Tükendi,Hikayeler Tükendi,Pinhani,9,8
Pinhani_Ya_Sen_Olmasaydın,Ya Sen Olmasaydın,Pinhani,9,9
Pinhani_Sevduğum_Yanımda_Uyusun,Sevduğum Yanımda Uyusun,Pinhani,21,10
Pinhani_Geldik_Sonuna_Kadar,Geldik Sonuna Kadar,Pinhani,12,9
Pinhani_Dursana_Dünya,Dursana Dünya,Pinhani,9,0
Pinhani_Eylül,Eylül,Pinhani,11,9
Pinhani_Kurtar,Kurtar,Pinhani,18,21
Pinhani_Yollar,Yollar,Pinhani,21,5
Pinhani_Leyla,Leyla,Pinhani,10,0
Pinhani_Hiç_Kimseyim,Hiç Kimseyim,Pinhani,18,13
Pinhani_Neyleyim,Neyleyim,Pinhani,8,5
Pinhani_Derdim_Dostum_Benim,Derdim Dostum Benim,Pinhani,19,10
Pinhani_Ağlama,Ağlama,Pinhani,3,3
Pinhani_Gönül_Dağı,Gönül Dağı,Pinhani,21,11
Pinhani_Zülüf_Dökülmüş_Yüze,Zülüf Dökülmüş Yüze,Pinhani,9,21
Pinhani_Köprü_Ortasında,Köprü Ortasında,Pinhani,10,3
Pinhani_Koluma_Yazdım_İsmini,Koluma Yazdım İsmini,Pinhani,14,0
Pinhani_Düğün,Düğün,Pinhani,13,8
Pinhani_Masal,Masal,Pinhani,16,0
Pinhani_Yansın,Yansın,Pinhani,8,2
Pinhani_Drama_Köprüsü,Drama Köprüsü,Pinhani,11,21
Pinhani_Bal_Eyle,Bal Eyle,Pinhani,21,21
Pinhani_Beni_Böyle_Sevemezsin,Beni Böyle Sevemezsin,Pinhani,17,12
Pinhani_Ağlama_Yar_Ağlama,Ağlama Yar Ağlama,Pinhani,15,2
Pinhani_Şen_Yureğum_Kocamaz,Şen Yureğum Kocamaz,Pinhani,21,3
Pinhani_Bir_Güzele_Bağlandım,Bir Güzele Bağlandım,Pinhani,13,18
Pinhani_Girdum_İçeri,Girdum İçeri,Pinhani,18,12
Pinhani_Sevmek_Güzeldir,Sevmek Güzeldir,Pinhani,21,2
Pinhani_Girdim_İçeri,Girdim İçeri,Pinhani,12,5
Pinhani_Oldum_Deli,Oldum Deli,Pinhani,19,0
Pinhani_Sorma_Beni,Sorma Beni,Pinhani,17,12
Pinhani_Değirmenler,Değirmenler,Pinhani,9,17
Pinhani_Sana_Bir_Şey_Olursa,Sana Bir Şey Olursa,Pinhani,19,6
Pinhani_Bana_Hediye,Bana Hediye,Pinhani,8,3
Pinhani_Hiç_Bitmesin,Hiç Bitmesin,Pinhani,11,0
Pinhani_Ben_de_Delirdim,Ben de Delirdim,Pinhani,19,11
Pinhani_Uşuduğunde,Uşuduğunde,Pinhani,16,5
Pinhani_Hatırlayabilirsen,Hatırlayabilirsen,Pinhani,9,11
Pinhani_Gülmedim_Efendim,Gülmedim Efendim,Pinhani,21,21
Pinhani_Sabah_Türküsü,Sabah Türküsü,Pinhani,0,2
Pinhani_Sor,Sor,Pinhani,18,8
Pinhani_Üzülmeyelim,Üzülmeyelim,Pinhani,19,14
Pinhani_Batum_Türküsü,Batum Türküsü,Pinhani,8,20
Pinhani_Uzun_Kavak_Ne_Gidersin_Engine,Uzun Kavak Ne Gidersin Engine,Pinhani,13,21
Pinhani_Neden_Ben_Anlamam,Neden Ben Anlamam,Pinhani,12,8
Pinhani_Beni_Unutur_musun?,Beni Unutur musun?,Pinhani,3,6
Pinhani_Bu_Bir_Yağmur_Mu,Bu Bir Yağmur Mu,Pinhani,11,9
Pinhani_Benim_Yüzümden,Benim Yüzümden,Pinhani,14,9
Pinhani_Macera,Macera,Pinhani,13,11
Pinhani_Kırk_Beş,Kırk Beş,Pinhani,21,7
Pinhani_Bana_Bi_Yol_Ver,Bana Bi Yol Ver,Pinhani,7,6
Pinhani_Gizle_Beni,Gizle Beni,Pinhani,19,6
Pinhani_Senden_Hatıra_Kaldı,Senden Hatıra Kaldı,Pinhani,21,7
Pinhani_Oyalan,Oyalan,Pinhani,12,7
Pinhani_Can_Dünden_Razı,Can Dünden Razı,Pinhani,21,8
Pinhani_Disappear,Disappear,Pinhani,19,9
Pinhani_Bu_Ayrılık_Yüzünden,Bu Ayrılık Yüzünden,Pinhani,21,21
Ümit_Besen_Bir_Anda,Bir Anda,Ümit Besen,11,21
Pinhani_Invisible,Invisible,Pinhani,13,13
Pinhani_Yalnızlık_Zor,Yalnızlık Zor,Pinhani,21,5
Pinhani_Meyhaneci_Bize_Gel,Meyhaneci Bize Gel,Pinhani,9,21
Gripin_Yalnızlığın_Çaresini_Bulmuşlar,Yalnızlığın Çaresini Bulmuşlar,Gripin,15,14
Gripin_Aşk_Nereden_Nereye,Aşk Nereden Nereye,Gripin,16,15
Gripin_Komşu_Kızı,Komşu Kızı,Gripin,13,3
Gripin_Durma_Yağmur_Durma,Durma Yağmur Durma,Gripin,18,15
Gripin_Vazgeçtim_Ben_Bugün,Vazgeçtim Ben Bugün,Gripin,20,5
Gripin_Beş,Beş,Gripin,18,18
Gripin_Böyle_Kahpedir_Dünya,Böyle Kahpedir Dünya,Gripin,9,2
Gripin_Belki_Çok_Da_Şey_Yapmamak_Lazım,Belki Çok Da Şey Yapmamak Lazım,Gripin,14,1
Gripin_Beni_Boş_Yere_Yorma,Beni Boş Yere Yorma,Gripin,16,14
Gripin_Nasılım_Biliyor_musun?,Nasılım Biliyor musun?,Gripin,14,9
Gripin_Neden_Bu_Elveda,Neden Bu Elveda,Gripin,17,14
Gripin_Gidenin_Dostu_Olmaz,Gidenin Dostu Olmaz,Gripin,16,10
Gripin_Sen_Gidiyorsun,Sen Gidiyorsun,Gripin,18,15
Gripin_Bir_Cevabım_Var_Mı,Bir Cevabım Var Mı,Gripin,17,21
Kendimden_Hallice_Halledemedik,Halledemedik,Kendimden Hallice,11,9
Gripin_Sensiz_İstanbul'a_Düşmanım,Sensiz İstanbul'a Düşmanım,Gripin,7,10
Gripin_Yolcu_Yolunda_Gerek,Yolcu Yolunda Gerek,Gripin,21,0
Gripin_Sor_Bana_Sor,Sor Bana Sor,Gripin,15,15
Gripin_Ebruli,Ebruli,Gripin,9,0
Şanışer_Gel,Gel,Şanışer,7,0
Gripin_Sensiz_Olmaz_Galatasaray_-_Sarı,Sensiz Olmaz Galatasaray - Sarı,Gripin,13,3
Gripin_Sustukların_Büyür_İçinde,Sustukların Büyür İçinde,Gripin,10,8
Gripin_Sensiz_Olmaz_Galatasaray,Sensiz Olmaz Galatasaray,Gripin,13,3
Gripin_Ne_Olacaksa_Olsun,Ne Olacaksa Olsun,Gripin,18,17
Gripin_Gül_Güzeli,Gül Güzeli,Gripin,21,8
Gripin_Aklıma_Ziyan,Aklıma Ziyan,Gripin,16,9
Gripin_Elini_Korkak_Alıştırma,Elini Korkak Alıştırma,Gripin,9,0
Gripin_Var_Bir_İhtimal,Var Bir İhtimal,Gripin,12,0
Gripin_Hayat_Bana_Güzel,Hayat Bana Güzel,Gripin,9,2
Gripin_Gündüzüm_Seninle,Gündüzüm Seninle,Gripin,21,13
Gripin_Hiç_Utanmadan,Hiç Utanmadan,Gripin,11,0
Gripin_Panorama_Harem,Panorama Harem,Gripin,6,7
Gripin_Bugün_Yalnızlığımın_Doğum_Günü,Bugün Yalnızlığımın Doğum Günü,Gripin,19,16
Gripin_Kimse_Senin_Gibi_Sevmesin,Kimse Senin Gibi Sevmesin,Gripin,18,8
Gripin_Kim_Tutar_Beni,Kim Tutar Beni,Gripin,0,21
Gripin_Zor_Geliyor,Zor Geliyor,Gripin,1,7
Gripin_Cennete_Mahsustur_Melekler,Cennete Mahsustur Melekler,Gripin,21,6
Gripin_Elalem,Elalem,Gripin,21,5
Gripin_İçinde_Tutma,İçinde Tutma,Gripin,12,21
Gripin_Sensiz_Olmaz_Galatasaray_-_Kırmızı,Sensiz Olmaz Galatasaray - Kırmızı,Gripin,12,3
Gripin_Nilüfer,Nilüfer,Gripin,19,16
Gripin_Akşamlar,Akşamlar,Gripin,18,15
Gripin_Ayrılığın_Hediyesi,Ayrılığın Hediyesi,Gripin,14,16
Gripin_Karışmasın_Kimseler,Karışmasın Kimseler,Gripin,18,12
Gripin_Acemisiyim_Mutluluğun,Acemisiyim Mutluluğun,Gripin,21,8
Gripin_Masum_Kalmak_İçin,Masum Kalmak İçin,Gripin,18,12
Gripin_Koca_Çınar,Koca Çınar,Gripin,21,11
Gripin_Üç,Üç,Gripin,21,13
Gripin_Zamanın_Bahçesinde,Zamanın Bahçesinde,Gripin,16,21
Ahmet_Koç_Sus_Söyleme,Sus Söyleme,Ahmet Koç,18,0
Gripin_Buldular_Beni,Buldular Beni,Gripin,8,7
Gripin_Nasip_Diye_Yazdı_Katip,Nasip Diye Yazdı Katip,Gripin,11,7
Gripin_Sana_Ne_Bundan?,Sana Ne Bundan?,Gripin,21,6
Anıl_Şallıel_Sen_Gidiyorsun,Sen Gidiyorsun,Anıl Şallıel,16,9
Nilüfer_Hatıralar_Hayal_Oldu,Hatıralar Hayal Oldu,Nilüfer,21,8
Gripin_Alem-i_Fani,Alem-i Fani,Gripin,12,0
Gripin_Hasret,Hasret,Gripin,12,16
Gripin_Boşver,Boşver,Gripin,18,0
Gripin_Dört,Dört,Gripin,7,9
Gripin_Sokakların_Dili,Sokakların Dili,Gripin,1,21
Gripin_Sal_Sensizliği_Üstüme,Sal Sensizliği Üstüme,Gripin,17,7
Gripin_Hiç_Gelme_Gideceksen,Hiç Gelme Gideceksen,Gripin,12,11
Gripin_Avaz_Avaz,Avaz Avaz,Gripin,17,21
Gripin_Müsait_Bir_Yer,Müsait Bir Yer,Gripin,21,2
Gripin_Gözyaşlarım_Değil_Onlar,Gözyaşlarım Değil Onlar,Gripin,19,10
Gripin_Zamana_Bırakma_Bizi,Zamana Bırakma Bizi,Gripin,11,2
Gripin_Olduğu_Kadar,Olduğu Kadar,Gripin,21,0
Gripin_Hayat_Mars_Etti,Hayat Mars Etti,Gripin,10,0
Gripin_Bir_Sebep_Söyle_Bana,Bir Sebep Söyle Bana,Gripin,7,6
Gripin_Dillirga,Dillirga,Gripin,7,19
Gripin_Daha_Gencsin,Daha Gencsin,Gripin,19,14
Gripin_Çok_Kısa,Çok Kısa,Gripin,8,5
Gripin_Rüzgar,Rüzgar,Gripin,0,11
Gripin_Yenilmisiz,Yenilmisiz,Gripin,16,13
Gripin_Yüzümden_Düsen_Bin_Parca,Yüzümden Düsen Bin Parca,Gripin,11,0
Gripin_Üc,Üc,Gripin,21,13
Gripin_Bosver,Bosver,Gripin,18,0
Gripin_Karismasin_Kimseler,Karismasin Kimseler,Gripin,18,12
Gripin_Senle_Yarinim_Yok_Ki,Senle Yarinim Yok Ki,Gripin,21,9
Gripin_Bir_Anlik_Istek,Bir Anlik Istek,Gripin,10,0
Gripin_Cok_Kisa,Cok Kisa,Gripin,8,5
Lil_Cowty_Top_1,Top 1,Lil Cowty,0,8
Seksendört_Anlayamazsın,Anlayamazsın,Seksendört,20,6
Seksendört_Dokunma,Dokunma,Seksendört,19,1
Seksendört_Yorma,Yorma,Seksendört,21,5
Seksendört_Aklımı_Geri_Ver,Aklımı Geri Ver,Seksendört,17,5
Seksendört_Ölürüm_Hasretinle,Ölürüm Hasretinle,Seksendört,18,12
Seksendört_Hayir_Olamaz,Hayir Olamaz,Seksendört,18,8
Seksendört_Kendime_Yalan_Söyledim,Kendime Yalan Söyledim,Seksendört,17,17
Seksendört_Yağmur_Yüreklim,Yağmur Yüreklim,Seksendört,12,18
Hande_Yener_Rüya,Rüya,Hande Yener,21,10
Seksendört_Hangimiz,Hangimiz,Seksendört,15,13
Seksendört_Acemiler,Acemiler,Seksendört,13,0
Seksendört_Şimdi_Hayat,Şimdi Hayat,Seksendört,18,10
Seksendört_Söyle,Söyle,Seksendört,16,15
Seksendört_Faili_Meçhul,Faili Meçhul,Seksendört,6,1
Seksendört_Affet,Affet,Seksendört,17,4
Seksendört_Kara_Gözlüm,Kara Gözlüm,Seksendört,16,15
Seksendört_Eyvah,Eyvah,Seksendört,9,6
Seksendört_Son_Mektup,Son Mektup,Seksendört,19,16
Seksendört_Azap,Azap,Seksendört,19,3
Seksendört_Kendimi_Kandıramam,Kendimi Kandıramam,Seksendört,18,18
Seksendört_Yara,Yara,Seksendört,14,21
Seksendört_Sarhoş_Gibiyim,Sarhoş Gibiyim,Seksendört,9,2
Seksendört_K.G.B,K.G.B,Seksendört,17,11
Seksendört_Eski_Taptığın,Eski Taptığın,Seksendört,18,4
Seksendört_Sesimi_Duymuyor_musun,Sesimi Duymuyor musun,Seksendört,21,0
Seksendört_Pert_Oldu,Pert Oldu,Seksendört,17,17
Seksendört_Dön,Dön,Seksendört,16,7
Seksendört_Akiyor_Zaman,Akiyor Zaman,Seksendört,18,8
Seksendört_Bin_Kere,Bin Kere,Seksendört,21,7
Seksendört_Sabah_Olsun,Sabah Olsun,Seksendört,14,12
Seksendört_Kaçalım_mı,Kaçalım mı,Seksendört,21,0
Hande_Yener_Öfkem_Var,Öfkem Var,Hande Yener,21,0
Seksendört_4_Duvar,4 Duvar,Seksendört,4,3
Seksendört_Haber_Yok,Haber Yok,Seksendört,12,4
Seksendört_Gözün_Doysun,Gözün Doysun,Seksendört,18,5
Seksendört_Bir_Aşk,Bir Aşk,Seksendört,21,4
Seksendört_Neyin_Var,Neyin Var,Seksendört,4,4
Seksendört_Belki_Bir_Gün,Belki Bir Gün,Seksendört,21,0
BENYEG_Kendime_Yalan_Söyledim,Kendime Yalan Söyledim,BENYEG,20,7
Seksendört_Elbise,Elbise,Seksendört,17,11
Seksendört_Kara_Duvak,Kara Duvak,Seksendört,16,9
Seksendört_Öfkem_Var,Öfkem Var,Seksendört,21,15
Seksendört_Olmuyor,Olmuyor,Seksendört,16,12
Seksendört_Yüzün_Var_mı,Yüzün Var mı,Seksendört,21,7
Seksendört_Belki,Belki,Seksendört,10,4
Seksendört_Uçalım_Mı?,Uçalım Mı?,Seksendört,21,0
Seksendört_Mutfak,Mutfak,Seksendört,21,4
Seksendört_Soldum_Yine,Soldum Yine,Seksendört,5,3
Seksendört_Miyim,Miyim,Seksendört,19,5
Seksendört_Rol_Yapma,Rol Yapma,Seksendört,21,3
Seksendört_Şimdi_Git,Şimdi Git,Seksendört,6,4
Seksendört_Gecelik_Aşk,Gecelik Aşk,Seksendört,10,0
Seksendört_Ses_Tiryakisi,Ses Tiryakisi,Seksendört,0,0
Redd_Prensesin_Uykusuyum,Prensesin Uykusuyum,Redd,11,15
Redd_Sevmeden_Geçer_Zaman,Sevmeden Geçer Zaman,Redd,21,16
Redd_Nefes_Bile_Almadan,Nefes Bile Almadan,Redd,16,15
Redd_Onlar_Bile_Üzülürler,Onlar Bile Üzülürler,Redd,21,21
Redd_Siktiret_Boşver,Siktiret Boşver,Redd,12,17
Redd_Askti_Bu,Askti Bu,Redd,21,16
"Redd_Aşk,_Virüs","Aşk, Virüs",Redd,21,1
Redd_Falan_Filan,Falan Filan,Redd,7,3
Redd_Kozmos,Kozmos,Redd,21,7
Jeff_Redd_PSYCHO,PSYCHO,Jeff Redd,12,10
Redd_Hala_Aşk_Var_mı,Hala Aşk Var mı,Redd,8,21
Redd_Kanıyorduk,Kanıyorduk,Redd,17,0
Jeff_Redd_HUQQA,HUQQA,Jeff Redd,4,21
Jeff_Redd_MINI_TERORISTA,MINI TERORISTA,Jeff Redd,9,6
Redd_Dünya,Dünya,Redd,9,0
Redd_Mutlu_Olmak_İçin,Mutlu Olmak İçin,Redd,16,12
Redd_Sen_de_Saçmala,Sen de Saçmala,Redd,13,8
Jeff_Redd_pUTA,pUTA,Jeff Redd,4,19
Jeff_Redd_nOrmaLE,nOrmaLE,Jeff Redd,6,21
Redd_Biliyorsun,Biliyorsun,Redd,18,12
Redd_Her_Neyse,Her Neyse,Redd,21,21
Redd_Kalpsiz_Romantik,Kalpsiz Romantik,Redd,10,12
Organize_SAĞDAN_SOLA,SAĞDAN SOLA,Organize,3,21
Jeff_Redd_AM2TERDAM,AM2TERDAM,Jeff Redd,0,5
Redd_Don_Kisot,Don Kisot,Redd,10,2
Redd_Hala_Seni_Çok_Özlüyorum,Hala Seni Çok Özlüyorum,Redd,21,7
Redd_Bugün_Herkes_Ölsün_İstedim,Bugün Herkes Ölsün İstedim,Redd,4,0
Redd_Beni_Sevdi_Benden_Çok,Beni Sevdi Benden Çok,Redd,16,16
Jeff_Redd_O_ADAM,O ADAM,Jeff Redd,17,1
Jeff_Redd_PEŞİNDEYİM_HALA,PEŞİNDEYİM HALA,Jeff Redd,18,1
Redd_Boşver,Boşver,Redd,11,14
"Redd_Tutmuyor_Frenler,_Pt._1","Tutmuyor Frenler, Pt. 1",Redd,9,8
Redd_Aşık_Oldum_Celladıma,Aşık Oldum Celladıma,Redd,21,21
Jeff_Redd_SAGOLUYORUM_(BIG_TERORISTA),SAGOLUYORUM (BIG TERORISTA),Jeff Redd,11,5
Redd_Kafakafka,Kafakafka,Redd,13,10
Redd_Bu_Aşk_Fazla_Sana,Bu Aşk Fazla Sana,Redd,20,0
Redd_Şimdi_Seni_Bulsam,Şimdi Seni Bulsam,Redd,12,16
Redd_Yasandim_Daha_Cok,Yasandim Daha Cok,Redd,15,15
Redd_Plastik_Cicekler_Ve_Bocek,Plastik Cicekler Ve Bocek,Redd,17,18
Jeff_Redd_1OFBLANCOS,1OFBLANCOS,Jeff Redd,0,1
Trippie_Redd_Wish,Wish,Trippie Redd,4,13
Redd_Sen_Kendinde_Ol_Yeter,Sen Kendinde Ol Yeter,Redd,19,14
Redd_Seni_Buldum,Seni Buldum,Redd,8,3
Jeff_Redd_SEVİMSİZ_FREESTYLE,SEVİMSİZ FREESTYLE,Jeff Redd,0,7
Redd_Ben_Sana_Vurgunum,Ben Sana Vurgunum,Redd,16,3
Redd_Kirli_Suyunda_Parıltılar,Kirli Suyunda Parıltılar,Redd,8,20
Redd_Bir_Yol_Bulursun,Bir Yol Bulursun,Redd,3,6
Redd_Senden_Vazgeçeli_Çok_Oldu,Senden Vazgeçeli Çok Oldu,Redd,6,6
Jeff_Redd_UGU_GAGA,UGU GAGA,Jeff Redd,0,4
Redd_Kibir,Kibir,Redd,2,0
Redd_İtiraf,İtiraf,Redd,17,12
Jeff_Redd_7/24,7/24,Jeff Redd,9,2
Jeff_Redd_BOM_BOM_BOM,BOM BOM BOM,Jeff Redd,0,0
Jeff_Redd_Rampapam,Rampapam,Jeff Redd,4,21
Redd_Üşüyor_İstanbul_Bugün,Üşüyor İstanbul Bugün,Redd,21,21
Jeff_Redd_ÇOK_İYİ,ÇOK İYİ,Jeff Redd,3,20
Redd_Masal,Masal,Redd,8,3
Redd_Tam_Bi_Delilik,Tam Bi Delilik,Redd,16,21
Redd_Ellerini_Kaldır,Ellerini Kaldır,Redd,17,11
Era7capone_ROMAN_HAVASI,ROMAN HAVASI,Era7capone,5,21
Redd_Buda_Buuu,Buda Buuu,Redd,8,21
Redd_Ölmüyor_Öldürmüyor,Ölmüyor Öldürmüyor,Redd,6,9
Jeff_Redd_gO_SAMBA,gO SAMBA,Jeff Redd,3,19
Jeff_Redd_RS3,RS3,Jeff Redd,2,20
Redd_Boşlukta_Dans,Boşlukta Dans,Redd,7,8
Redd_Yavaş_Yavaş_Yavaş,Yavaş Yavaş Yavaş,Redd,2,0
Era7capone_Amsterdam,Amsterdam,Era7capone,4,6
Redd_Keyifli_Bir_Gün,Keyifli Bir Gün,Redd,16,1
Redd_Kucuk_Bir_Cocukken,Kucuk Bir Cocukken,Redd,9,0
"Redd_Tutmuyor_Frenler,_Pt._2","Tutmuyor Frenler, Pt. 2",Redd,16,16
Jeff_Redd_GAME_OVER_FREESTYLE,GAME OVER FREESTYLE,Jeff Redd,4,21
Redd_Astrotanri,Astrotanri,Redd,7,0
Redd_Ask_Bu_Kadar_Zor_mu,Ask Bu Kadar Zor mu,Redd,21,0
Redd_Tedavi_Zor,Tedavi Zor,Redd,20,20
Redd_Akbaba,Akbaba,Redd,12,17
Redd_Sextronot,Sextronot,Redd,11,16
Redd_Artık_Melek_Değilim,Artık Melek Değilim,Redd,8,0
Redd_Hayat_Kaçık_Bir_Uykudur,Hayat Kaçık Bir Uykudur,Redd,7,5
Redd_Aşık,Aşık,Redd,21,10
Redd_Sevsen_de_Sevmesen_de,Sevsen de Sevmesen de,Redd,13,0
Redd_Modern_İnsanlarız,Modern İnsanlarız,Redd,9,2
R3dd_RICH_OFF_RAP,RICH OFF RAP,R3dd,0,1
Redd_Şehrime_Baharlar_Gelecek,Şehrime Baharlar Gelecek,Redd,18,3
Reckol_SUBARU,SUBARU,Reckol,12,6
Tankurt_Manas_Mola,Mola,Tankurt Manas,0,21
TNK_Yine_Yazı_Bekleriz,Yine Yazı Bekleriz,TNK,19,18
TNK_Bu_Böyle_-_SAYGI1,Bu Böyle - SAYGI1,TNK,15,1
TNK_Aşkı_Harcamanın_80_Yolu,Aşkı Harcamanın 80 Yolu,TNK,19,0
TNK_Söyle_Ruhum,Söyle Ruhum,TNK,7,8
TNK_Hey_Pardon,Hey Pardon,TNK,21,18
Şebnem_Ferah_Özgürce_Yaşa,Özgürce Yaşa,Şebnem Ferah,6,3
TNK_Ruhum_Boğaziçi,Ruhum Boğaziçi,TNK,21,5
TNK_Dans_Et,Dans Et,TNK,2,0
Tankurt_Manas_Hepsini_Vur,Hepsini Vur,Tankurt Manas,12,4
TNK_Sen_De_Yan,Sen De Yan,TNK,13,3
TNK_kara_leke,kara leke,TNK,17,13
TNK_Unutmam_Seni,Unutmam Seni,TNK,15,11
TNK_Ölelim_Mi_Beraber,Ölelim Mi Beraber,TNK,16,13
TNK_Keşfedilmemiş_Günahlar,Keşfedilmemiş Günahlar,TNK,21,0
TNK_Zehirli_Sarmaşık,Zehirli Sarmaşık,TNK,2,5
TNK_Kalpsiz,Kalpsiz,TNK,21,16
TNK_Yok_Çaresi,Yok Çaresi,TNK,14,21
TNK_Son_Bir_Şans_Daha,Son Bir Şans Daha,TNK,13,11
Aziz_Piyade_Bir_yolunu_bulacağız,Bir yolunu bulacağız,Aziz Piyade,9,21
TNK_Sen_Yoksun,Sen Yoksun,TNK,18,14
TNK_Melankoli,Melankoli,TNK,17,2
TNK_Belki_De,Belki De,TNK,6,3
TNK_Yansın,Yansın,TNK,18,4
TNK_Söz,Söz,TNK,16,13
TNK_Büyük_Ayrılık,Büyük Ayrılık,TNK,9,11
Tankz_London_Scammer,London Scammer,Tankz,12,14
Nilüfer_Selam_Söyle,Selam Söyle,Nilüfer,16,12
TNK_Sıra_Bizde,Sıra Bizde,TNK,16,19
TNK_Anladım,Anladım,TNK,20,2
TNK_Takıntı,Takıntı,TNK,10,7
TNK_Vazgeçtim,Vazgeçtim,TNK,21,3
TNK_Aşk_Her_Yerde,Aşk Her Yerde,TNK,7,0
TNK_Sensiz_Olmuyor,Sensiz Olmuyor,TNK,21,6
TNK_Bu_Şarkıyı_Söyleyin,Bu Şarkıyı Söyleyin,TNK,21,4
TNK_Aşk,Aşk,TNK,21,0
TNK_Ağla,Ağla,TNK,13,0
Server_Uraz_Zaman_Geldi,Zaman Geldi,Server Uraz,14,9
TNK_O_Güzel_Günler,O Güzel Günler,TNK,13,0
TNK_Çiçek,Çiçek,TNK,18,0
TNK_Yağmur,Yağmur,TNK,21,9
TNK_Elveda_de,Elveda de,TNK,21,2
TNK_Yarına_Ne_Kaldı_-_Kargo:_Yarına_Kalan_Şarkılar,Yarına Ne Kaldı - Kargo: Yarına Kalan Şarkılar,TNK,14,18
TNK_Suyun_Üstünde,Suyun Üstünde,TNK,17,20
TNK_1ileri,1ileri,TNK,11,2
TNK_Türkü,Türkü,TNK,20,13
TNK_Aşk_Savaşı,Aşk Savaşı,TNK,14,14
TNK_Umrumda,Umrumda,TNK,20,21
TNK_arabesk_komplo,arabesk komplo,TNK,8,5
Serj_Tankian_Sky_Is_Over,Sky Is Over,Serj Tankian,21,12
TNK_Öbür_Yarım,Öbür Yarım,TNK,21,19
TNK_Özgürce_Yaşa,Özgürce Yaşa,TNK,6,2
TNK_Neredesin_Sen,Neredesin Sen,TNK,14,0
TNK_Haram_-_Feridun_Hürel_Albüm,Haram - Feridun Hürel Albüm,TNK,12,0
TNK_Kolay_Olacaktı,Kolay Olacaktı,TNK,13,10
Tankz_I_Love_To_Scam,I Love To Scam,Tankz,1,18
TNK_Umut_Yok,Umut Yok,TNK,20,11
TNK_Olsun,Olsun,TNK,17,2
TNK_Hoş_Geldiniz,Hoş Geldiniz,TNK,17,6
TNK_İstanbul_Çocukları,İstanbul Çocukları,TNK,19,13
TNK_Kanatlarımdan_Tutma,Kanatlarımdan Tutma,TNK,21,11
TNK_Beni_Artık_Düşünme,Beni Artık Düşünme,TNK,9,5
TNX_Love_or_Die,Love or Die,TNX,21,19
TNK_Bir_Şeyler_Söylemek_İstiyorum,Bir Şeyler Söylemek İstiyorum,TNK,11,1
TNK_Hayvanlık_Yapma,Hayvanlık Yapma,TNK,7,5
Tank_Dirty,Dirty,Tank,3,10
Tank_Control,Control,Tank,6,17
Dpsht_good_talk.,good talk.,Dpsht,13,21
Serj_Tankian_Empty_Walls,Empty Walls,Serj Tankian,2,0
Tankurt_Manas_Hesabına,Hesabına,Tankurt Manas,0,0
Serj_Tankian_Saving_Us,Saving Us,Serj Tankian,9,10
Tankard_Need_Money_for_Beer,Need Money for Beer,Tankard,0,0
Model_Mey,Mey,Model,11,0
Emir_Can_İğrek_Can_Dostum,Can Dostum,Emir Can İğrek,15,5
Emir_Can_İğrek_Tırnağın_Kırılmasın,Tırnağın Kırılmasın,Emir Can İğrek,21,21
Emir_Can_İğrek_Beyaz_Skandalım,Beyaz Skandalım,Emir Can İğrek,18,2
Emir_Can_İğrek_Bir_Karanfil,Bir Karanfil,Emir Can İğrek,5,1
Zeynep_Bastık_Dargın,Dargın,Zeynep Bastık,21,7
Emir_Can_İğrek_Nalan,Nalan,Emir Can İğrek,15,5
Emir_Can_İğrek_Defoluyorum,Defoluyorum,Emir Can İğrek,21,5
Emir_Can_İğrek_Kor,Kor,Emir Can İğrek,10,4
Emir_Can_İğrek_Müzik_Kutusu,Müzik Kutusu,Emir Can İğrek,17,21
Emir_Can_İğrek_Balkon,Balkon,Emir Can İğrek,11,7
Emir_Can_İğrek_İntihaşk,İntihaşk,Emir Can İğrek,5,0
Emir_Can_İğrek_Kaptan,Kaptan,Emir Can İğrek,8,3
Emir_Can_İğrek_RUJ,RUJ,Emir Can İğrek,2,3
Emir_Can_İğrek_Boylu_Boyunca,Boylu Boyunca,Emir Can İğrek,7,10
Emir_Can_İğrek_Nevale,Nevale,Emir Can İğrek,9,4
Emir_Can_İğrek_Aç_Bağrını,Aç Bağrını,Emir Can İğrek,14,6
Emir_Can_İğrek_Beyaz,Beyaz,Emir Can İğrek,17,8
Emir_Can_İğrek_Gönül_Davası,Gönül Davası,Emir Can İğrek,8,21
Emir_Can_İğrek_Zemin,Zemin,Emir Can İğrek,7,1
Emir_Can_İğrek_Yangınlı_Şiir,Yangınlı Şiir,Emir Can İğrek,16,18
Emir_Can_İğrek_Saman_Sarısı,Saman Sarısı,Emir Can İğrek,12,19
Emir_Can_İğrek_Boşuna_Nefes_Tüketme,Boşuna Nefes Tüketme,Emir Can İğrek,7,4
Emir_Can_İğrek_Gömleğimin_Cebi,Gömleğimin Cebi,Emir Can İğrek,4,18
