song_id,title,artist,language,tempo,energy_rms,spectral_centroid,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
Simge_Pınar_Kendim_Olmaliyim,Kendim Olmaliyim,Simge Pınar,tr,123.046875,0.1189790815114975,2051.9017658137286,-151.20523,104.20881,2.0047803,22.757702,2.0433927,-2.9142869,-3.4660413,-3.6868255,2.4720588,2.5684674,-3.7197087,1.3920333,-5.1967964,0.3140096,0.41689846,0.22227418,0.21060519,0.31313002,0.2719593,0.4423649,0.24986754,0.31713122,0.3089275,0.2109434,0.2934362
Palmiyeler_Aslında_Alkol_Hala_Damarımda,Aslında Alkol Hala Damarımda,Palmiyeler,tr,143.5546875,0.2027621418237686,1518.514363314663,-125.33032,122.96575,-0.22422843,40.39203,16.035543,14.789318,-4.9148774,15.906496,-0.76976913,8.3112545,0.2696002,2.5535538,-3.1433382,0.24170636,0.19349924,0.2895365,0.27993485,0.32554084,0.2606198,0.40505883,0.63886195,0.37374073,0.35171133,0.22932106,0.31707668
Palmiyeler_Derine,Derine,Palmiyeler,tr,99.38401442307692,0.1923840343952179,1466.3748119320137,-124.37382,144.27686,-8.411626,33.036957,11.166537,14.793238,1.1019639,9.318176,1.6951634,9.674486,-1.1174119,1.4515138,-4.92521,0.36720973,0.45500636,0.38955358,0.35413182,0.46873522,0.31724098,0.47667858,0.31108406,0.4162956,0.41284534,0.30337608,0.40452364
Palmiyeler_Harika,Harika,Palmiyeler,tr,123.046875,0.1624725759029388,2326.423177433521,-110.00492,78.88285,-3.4997416,39.71502,17.356945,13.196718,-1.4120823,7.60379,-4.408362,15.128806,0.19967604,-1.8495706,-10.789761,0.3018788,0.4901375,0.43365285,0.35351226,0.36961618,0.45370033,0.58590066,0.44456273,0.48887676,0.51526433,0.2722722,0.25062123
Palmiyeler_Gel_Yanıma,Gel Yanıma,Palmiyeler,tr,78.30255681818181,0.2095406055450439,1365.035409645211,-137.12654,144.19595,11.996672,14.953688,-5.669775,8.378672,-3.3309495,3.7086744,-3.5293047,-8.042923,-9.102616,3.2384195,-10.797806,0.258116,0.2715732,0.4303987,0.3485548,0.5444855,0.29567188,0.37037602,0.47229117,0.23664574,0.19438787,0.18537933,0.3645281
Palmiyeler_Karbeyaz,Karbeyaz,Palmiyeler,tr,184.5703125,0.2648175954818725,1478.307041825647,-96.04382,138.22682,-22.330439,13.994434,5.7301326,9.7239485,-10.169872,7.7774134,-7.0074744,2.0160027,-8.148057,-2.2116501,1.2472919,0.26386657,0.32048446,0.19076045,0.17693377,0.214006,0.254891,0.5461615,0.28228492,0.33583778,0.4693322,0.22750588,0.34010455
Palmiyeler_Seninle,Seninle,Palmiyeler,tr,83.35433467741936,0.2958735227584839,1552.1823669360815,-58.68127,143.03,-21.773615,19.34341,-2.816412,5.7575984,-10.026375,5.2473426,-9.936849,3.1596408,-6.94779,-1.3884615,-3.644873,0.32726577,0.2821105,0.5179436,0.31489083,0.50020134,0.53419095,0.3740298,0.35864732,0.3424769,0.51933885,0.33913067,0.38392407
"Palmiyeler_Rüzgar,_Deniz","Rüzgar, Deniz",Palmiyeler,tr,103.359375,0.155126467347145,1770.5607537619046,-109.409706,130.43881,-16.526106,27.938845,8.974347,14.485506,-10.300895,0.57867754,-4.1508193,17.018536,7.401226,7.39586,-3.676956,0.40531486,0.35011175,0.5070648,0.34862167,0.5638688,0.31420878,0.25873148,0.47840098,0.43462846,0.5093604,0.27892512,0.31323457
Palmiyeler_Sadece_Sen,Sadece Sen,Palmiyeler,tr,117.45383522727272,0.1674952656030655,2236.0775438757387,-83.9365,100.91315,-3.6217597,23.935053,11.705053,12.241901,-8.927142,7.393724,-1.8247391,10.5682535,2.0427215,2.4486232,-10.631586,0.4303656,0.48855075,0.37843728,0.4018532,0.5851087,0.42555138,0.49149376,0.46721438,0.49971202,0.41838962,0.33264422,0.5223884
Palmiyeler_Radyoda_Sevdiğin_Şarkı,Radyoda Sevdiğin Şarkı,Palmiyeler,tr,123.046875,0.2207760363817215,1438.0810739808192,-94.373215,136.05914,-3.2963471,20.293482,17.120594,14.005756,7.195072,8.3144455,-1.8087782,6.5252786,2.2718894,8.545824,-3.3093073,0.42783895,0.5504256,0.37859288,0.5205924,0.73261213,0.37301654,0.29836303,0.39261565,0.55945176,0.38054127,0.3676075,0.43430802
Palmiyeler_Yaz_Bittiğinde,Yaz Bittiğinde,Palmiyeler,tr,123.046875,0.1944938898086547,2156.820185627677,-51.43849,96.74179,-54.44608,15.730369,11.453426,34.693287,0.99191964,20.867409,6.7626953,14.917144,5.832158,2.2069743,-4.8163333,0.43695432,0.36673516,0.40322664,0.48365027,0.41763604,0.53791064,0.4012062,0.54612017,0.535434,0.4013027,0.425237,0.33280155
Palmiyeler_Senden_Haber_Yok,Senden Haber Yok,Palmiyeler,tr,103.359375,0.1177923604846,1794.244735016198,-163.26962,107.69099,-11.456519,35.798527,9.529436,16.769863,-1.8798114,16.168036,-1.8447685,11.099598,-5.700045,5.8922024,-4.9791784,0.39741147,0.42171496,0.41183463,0.46329072,0.42562124,0.43039918,0.31257877,0.3391329,0.38062894,0.45708355,0.591785,0.454957
Palmiyeler_Duydum_Ki_Yokmuş_Sana_Benzeyen,Duydum Ki Yokmuş Sana Benzeyen,Palmiyeler,tr,83.35433467741936,0.0832568332552909,2334.485656967521,-225.75871,88.98404,7.6807923,14.86356,0.0047541284,-3.9419754,-1.4676288,-10.727074,-8.0286255,-3.6833117,-5.989523,-4.3613176,-4.0110393,0.3511567,0.27804744,0.4271391,0.37285438,0.2057376,0.21638691,0.15826932,0.20617531,0.16827486,0.16795063,0.22091587,0.2421691
Palmiyeler_Yak_Ateşi,Yak Ateşi,Palmiyeler,tr,117.45383522727272,0.1901304423809051,1891.4530884314763,-107.63308,108.60381,-23.18625,33.671337,-6.7211604,-2.6403677,-16.966064,1.2849321,-4.3836946,13.883595,3.0783486,5.192047,-5.1986003,0.24058048,0.2203713,0.41397077,0.18622264,0.2927235,0.41751254,0.31373096,0.54633796,0.28296474,0.44098023,0.21842493,0.18448193
Palmiyeler_Venus,Venus,Palmiyeler,tr,143.5546875,0.184176355600357,1410.35802543018,-139.70198,147.66922,-27.887753,14.839859,-16.045317,-12.509775,-25.467377,-12.6550865,-10.001579,-11.061442,-13.8126545,-3.4866168,-7.375616,0.20172216,0.4134333,0.14847653,0.263306,0.24324588,0.10590549,0.19473982,0.14948659,0.43338084,0.13221516,0.13730039,0.30935684
Palmiyeler_Fiziksel_Dünya,Fiziksel Dünya,Palmiyeler,tr,117.45383522727272,0.1674952656030655,2236.0775438757387,-83.9365,100.91315,-3.6217597,23.935053,11.705053,12.241901,-8.927142,7.393724,-1.8247391,10.5682535,2.0427215,2.4486232,-10.631586,0.4303656,0.48855075,0.37843728,0.4018532,0.5851087,0.42555138,0.49149376,0.46721438,0.49971202,0.41838962,0.33264422,0.5223884
Palmiyeler_Gün_Doğdu,Gün Doğdu,Palmiyeler,tr,75.99954044117646,0.176641896367073,1580.02685376514,-135.7514,130.62775,-14.196527,16.862652,15.13141,23.216858,-18.816334,3.658404,0.51477903,7.8899226,3.456227,4.7367163,-15.940779,0.14672291,0.1583095,0.37770835,0.19258356,0.24060926,0.40476027,0.29516268,0.4745037,0.2505918,0.47465393,0.19684076,0.12798756
Palmiyeler_Aklın_Varsa,Aklın Varsa,Palmiyeler,tr,103.359375,0.2556610703468323,1891.833686294773,-57.143055,118.724915,-40.56612,44.411064,-9.695154,14.293382,0.8035779,4.9953623,-0.6912907,2.58166,-5.3628783,1.5715075,-2.359326,0.26277804,0.30727232,0.3653574,0.47637296,0.3572641,0.40828735,0.19034064,0.23858373,0.3332806,0.28274718,0.434751,0.26247776
Palmiyeler_Masum_Bir_Kedi,Masum Bir Kedi,Palmiyeler,tr,112.34714673913044,0.2327201962471008,1538.0845246113352,-77.13633,139.09326,-8.239452,17.114923,-3.3482575,10.6185,-21.527359,2.22597,0.1448617,3.0792933,-0.9145272,1.7900351,-16.138786,0.25854456,0.33653033,0.24746901,0.32884416,0.26289275,0.26330814,0.45131156,0.24483934,0.4466267,0.23182577,0.32233742,0.5999415
Palmiyeler_Herşey_Anlamsız,Herşey Anlamsız,Palmiyeler,tr,112.34714673913044,0.1387047171592712,1235.537619048278,-156.9788,162.99158,-18.181068,30.888508,0.03627562,-15.678794,-7.551992,-2.1527963,1.3700722,4.5142455,-2.8777876,-0.9149506,-4.5459995,0.61655086,0.19512507,0.15485528,0.26682812,0.22311074,0.39749047,0.24864131,0.41604283,0.50997293,0.2842188,0.21638139,0.2905486
Palmiyeler_Kalbim_Seni_Arar,Kalbim Seni Arar,Palmiyeler,tr,107.666015625,0.2626619040966034,1976.2191629865129,-60.470993,100.66222,-5.0839877,31.576904,5.9358907,8.234687,-4.79824,5.200041,-6.207836,15.173996,0.24473888,-1.1906993,-12.999613,0.4057035,0.37808746,0.5016694,0.39608663,0.40400648,0.43396965,0.34878895,0.42613745,0.39215878,0.45111954,0.2668841,0.24335532
Palmiyeler_Sıcak_Günler_Geri_Geldi,Sıcak Günler Geri Geldi,Palmiyeler,tr,143.5546875,0.2023679614067077,1570.5487070507577,-104.844055,142.97298,-42.44737,12.924927,-6.647812,0.2700234,-19.329638,-9.858923,-16.546679,-3.9104474,-1.8685832,-6.0994554,-22.12611,0.3686531,0.23319072,0.47561216,0.24748312,0.34418005,0.20272218,0.21129036,0.4589901,0.1687416,0.13292348,0.081103295,0.25422946
Palmiyeler_Palmiyeler,Palmiyeler,Palmiyeler,tr,117.45383522727272,0.1383525431156158,1442.9727119352929,-207.15074,110.79247,-35.17687,-6.053017,-11.559705,-2.730709,-4.318736,-8.567269,-9.684441,1.5733074,0.056485392,1.5710037,2.798559,0.41033134,0.29750487,0.20908032,0.5321073,0.25696957,0.18262552,0.14066093,0.27881044,0.5162419,0.30036077,0.30594128,0.30071333
Palmiyeler_Arşipel,Arşipel,Palmiyeler,tr,161.4990234375,0.1995345950126648,2219.162927025244,-47.9314,101.69969,-11.371327,27.05024,10.946795,6.749204,-22.216787,2.4514709,-4.224753,2.871194,-3.90321,7.1025534,-10.584838,0.28096882,0.37036258,0.69627357,0.3856756,0.30838907,0.3028146,0.5517565,0.3039811,0.1929677,0.29748905,0.277624,0.31080997
Palmiyeler_Akdeniz,Akdeniz,Palmiyeler,tr,103.359375,0.1659002751111984,2238.6748157395214,-120.24349,77.83993,-7.9366245,54.11096,7.6934857,15.953376,-9.3516865,11.422515,0.58046085,6.7876763,8.9187155,14.138119,-2.6485815,0.44295427,0.3315852,0.40604913,0.33963916,0.43514934,0.4020423,0.33893445,0.44345385,0.41676235,0.49372354,0.31931788,0.32293552
Palmiyeler_Kalehan,Kalehan,Palmiyeler,tr,89.10290948275862,0.1915268301963806,2302.9056913943105,-123.41894,99.699,-8.6957445,1.4530188,5.9704323,3.7382638,-13.730874,6.8477592,0.5633158,9.2842,-0.6890465,0.37812546,-10.260174,0.24600947,0.1992711,0.33787632,0.30262664,0.48510984,0.36149514,0.1992598,0.29743358,0.26603097,0.4335672,0.24060427,0.28202036
Palmiyeler_Kar_Yağmıştı,Kar Yağmıştı,Palmiyeler,tr,112.34714673913044,0.1422190070152282,1818.9480635737448,-131.98247,116.18352,-33.255283,20.170341,2.449912,35.109707,-0.73076695,20.732525,6.9248137,13.56744,-0.100913554,2.2679448,-14.364886,0.30470124,0.25629762,0.25327137,0.3473818,0.4029052,0.34499425,0.414081,0.43181887,0.6802088,0.5544688,0.4027596,0.42831156
Palmiyeler_Yapamam,Yapamam,Palmiyeler,tr,86.1328125,0.1656715273857116,2240.1929666759465,-142.44998,90.2264,3.8798149,40.095413,10.503982,18.219402,-1.7620565,10.335273,0.118438624,9.037414,-2.6134903,5.341767,2.3777015,0.4254723,0.43465444,0.37638873,0.3733637,0.3686691,0.4509161,0.3296802,0.37292993,0.5597697,0.5163246,0.5763424,0.47902402
Palmiyeler_Kalbimdeki_Bıçak,Kalbimdeki Bıçak,Palmiyeler,tr,151.99908088235293,0.075472891330719,1282.1086833960494,-296.43756,141.8342,-36.28065,-6.89834,13.407187,-20.141293,-22.195774,-8.357443,-3.4242756,-10.069365,-21.575907,-12.023279,-3.8548353,0.29324627,0.28859994,0.33120987,0.5619499,0.1599557,0.11165138,0.07937843,0.21882705,0.45226842,0.19841145,0.26649013,0.29762548
Palmiyeler_Doğan_Güneş_Bizi_Yakar,Doğan Güneş Bizi Yakar,Palmiyeler,tr,123.046875,0.16953144967556,1710.0126148565,-135.47334,127.992226,4.1893954,19.631157,-5.1219883,13.390387,-15.001219,-0.9357863,-6.923636,-2.143771,-7.716426,-2.3339446,-13.958155,0.23780507,0.49358952,0.20305116,0.25890255,0.35007778,0.33895788,0.7006067,0.32008657,0.30227682,0.31814,0.22802162,0.27547994
Palmiyeler_Ölüm_Bizi_Bekler,Ölüm Bizi Bekler,Palmiyeler,tr,161.4990234375,0.2625644207000732,2488.848755187368,-27.02397,77.38449,-2.329967,33.10151,11.938997,24.609165,2.3337564,8.823188,1.0676137,12.092897,-0.002930845,3.3531508,-7.783906,0.34732813,0.40669495,0.5227199,0.5445708,0.5489684,0.51401955,0.586567,0.3207633,0.2623346,0.3673692,0.36399016,0.4089358
Palmiyeler_Orman,Orman,Palmiyeler,tr,129.19921875,0.1800704598426818,1986.3709727998307,-100.99279,101.89162,-21.11497,38.08751,14.166664,22.591124,-1.3813564,8.03891,1.0562714,7.8185334,0.024969425,3.629202,-0.81946254,0.55380386,0.77900267,0.59348357,0.51425064,0.5129222,0.4004683,0.27862823,0.27878612,0.40240285,0.27970004,0.28172165,0.41935405
Palmiyeler_Gül_Renkli_Şafak,Gül Renkli Şafak,Palmiyeler,tr,215.33203125,0.2104586660861969,1923.2503372475685,-69.54985,99.62122,-50.707172,32.02378,-2.7272322,42.35265,9.326015,32.195713,15.495177,25.861877,7.241432,6.018508,3.777125,0.61675286,0.42418426,0.36005947,0.31493884,0.32932568,0.32748994,0.57860273,0.32630304,0.29732627,0.5789559,0.6304376,0.6705279
Palmiyeler_Şeytan_Odama_Geldi,Şeytan Odama Geldi,Palmiyeler,tr,161.4990234375,0.1527993828058242,1837.7341239585332,-127.12597,122.77674,3.6869988,41.677845,-9.292299,7.2309957,-14.535256,1.3850043,0.042826317,-10.518116,-10.453921,-7.0897136,-17.324667,0.1317788,0.20446187,0.4508991,0.28759396,0.23977701,0.4086006,0.2683898,0.28761518,0.13601728,0.36208236,0.8242911,0.26988074
Palmiyeler_Yollar,Yollar,Palmiyeler,tr,184.5703125,0.1972983926534652,1962.045205729989,-73.04065,104.78887,-43.57359,27.32321,11.54609,32.561665,-6.7499123,11.811445,-0.8073727,17.706861,3.98519,-1.5035354,-1.9896547,0.29040164,0.26993394,0.4004184,0.2680789,0.39351153,0.4920471,0.48680776,0.7365439,0.42691442,0.47750255,0.3470606,0.33183566
Palmiyeler_Bakma_Ona_Buna,Bakma Ona Buna,Palmiyeler,tr,135.99917763157896,0.1471513509750366,2187.5518513609863,-98.56048,89.30931,-26.493671,15.801389,3.2335336,40.255226,13.728277,30.811167,5.2559857,15.393534,7.2047567,1.1536391,-2.699927,0.2248942,0.28497633,0.33690122,0.561049,0.8827542,0.49599403,0.31595755,0.2637571,0.4222836,0.41159534,0.29163343,0.38446513
Palmiyeler_Zincir,Zincir,Palmiyeler,tr,143.5546875,0.0746131017804145,1667.8740635046695,-236.95958,126.15071,-13.90846,26.781815,0.589165,-7.209492,-6.643674,-7.864448,-10.88462,-5.190569,-14.365444,-0.6801565,-2.1943843,0.29250672,0.6155109,0.44446325,0.2388133,0.18361253,0.12305709,0.19379401,0.11657735,0.11602573,0.12547599,0.19493233,0.44442344
Palmiyeler_Yalnızlık_Benim_Adım,Yalnızlık Benim Adım,Palmiyeler,tr,95.703125,0.204062208533287,1645.0657000559206,-184.34132,101.474846,32.191013,39.71113,28.4894,20.897472,12.170838,19.74063,-2.5363874,19.79588,13.865298,7.325921,-1.9300052,0.354396,0.36172238,0.43791756,0.5771262,0.71347517,0.66201824,0.454929,0.40304717,0.5276286,0.506524,0.41418618,0.3956211
"Palmiyeler_Aslında,_Galiba","Aslında, Galiba",Palmiyeler,tr,58.72691761363637,0.2349738776683807,1404.078421403717,-66.516556,151.7262,-19.237686,38.26049,-13.606683,9.615883,-16.068449,7.043299,-0.80121815,8.548338,-4.8565755,-2.4370332,-10.99906,0.5906349,0.34619266,0.22979021,0.2688713,0.41951907,0.37891147,0.41669953,0.8452102,0.45677435,0.3158174,0.25856042,0.3234272
Palmiyeler_Gün_Doğmadan_Gel,Gün Doğmadan Gel,Palmiyeler,tr,63.02400914634146,0.1843575835227966,1387.82320465541,-147.49036,130.76152,-35.01791,38.65741,16.386135,11.85593,-16.50806,6.7726364,1.5131886,18.505117,1.8089147,5.782761,-4.104792,0.34018594,0.36179996,0.52900034,0.38059974,0.595688,0.4394902,0.38855848,0.30262533,0.1844611,0.3447633,0.28673965,0.31712723
Palmiyeler_Paramparça,Paramparça,Palmiyeler,tr,123.046875,0.2092773616313934,693.0062353596159,-310.94162,193.23856,37.150536,5.189526,11.341272,-0.0818977,-0.56416875,4.0767684,2.7618854,-0.43583056,-2.4813967,-2.3748744,-1.9947939,0.24286442,0.15947369,0.24079774,0.32643962,0.23998253,0.32496706,0.2985609,0.50712645,0.3722656,0.35365483,0.40215275,0.22041175
Palmiyeler_Ne_Kadar_Sevsen_De,Ne Kadar Sevsen De,Palmiyeler,tr,143.5546875,0.2230220288038253,1720.293941255262,-87.99525,102.42369,-22.051271,45.89573,14.4252,35.30503,11.216425,21.151712,5.6054564,23.18599,11.938573,9.376809,-7.4592323,0.43566602,0.49053738,0.37197506,0.34727785,0.44799256,0.50757194,0.58303607,0.5284103,0.504496,0.56079996,0.5122689,0.4818748
Palmiyeler_Babaçko,Babaçko,Palmiyeler,tr,117.45383522727272,0.2941204309463501,1879.2577154469027,-45.409134,107.62597,-18.410522,27.621927,12.679845,16.006426,-1.7060732,9.716237,-3.8403115,-0.77682734,-4.4548297,8.018181,0.68812925,0.27995664,0.3720381,0.4564813,0.61400354,0.42296273,0.27838454,0.2732327,0.25138184,0.46506745,0.23435017,0.29225686,0.37202412
Palmiyeler_Yakalım_Alışveriş_Merkezlerini,Yakalım Alışveriş Merkezlerini,Palmiyeler,tr,123.046875,0.1970218569040298,2402.4912430953877,-121.30764,68.236015,-15.443072,39.983612,32.14915,13.991307,-6.3963833,3.6618683,0.4947499,14.553158,1.1062207,-0.76671535,-13.501569,0.3399035,0.31813207,0.30912018,0.33550382,0.30510932,0.38112634,0.29050964,0.32482103,0.36739016,0.44382706,0.4462337,0.30395252
Palmiyeler_Perdeyi_Arala,Perdeyi Arala,Palmiyeler,tr,112.34714673913044,0.2443534880876541,1685.5012848983938,-63.260387,125.5215,-8.439748,32.284813,-11.329611,7.2281866,-26.650757,1.0233905,-5.792342,-8.576952,-10.244583,-6.090241,-17.999422,0.34579667,0.27423128,0.62641543,0.23323378,0.16502845,0.14274848,0.27887255,0.4050879,0.20187187,0.28545418,0.28190538,0.42929083
Palmiyeler_Schick_&_Schön,Schick & Schön,Palmiyeler,tr,172.265625,0.0967763662338256,1545.3855514208922,-152.34622,143.11565,-56.411934,41.83373,-11.462557,25.10935,5.909199,17.339142,12.111504,12.981394,-6.9934454,-9.004034,-9.476543,0.30903786,0.20715106,0.41542852,0.16189373,0.16585529,0.1904945,0.28616604,0.60855526,0.3542071,0.69753814,0.36280045,0.51006514
Palmiyeler_İkimiz,İkimiz,Palmiyeler,tr,92.28515625,0.1050270497798919,2472.9042236434893,-153.2481,89.44186,-33.349953,-15.336464,-15.807576,22.462486,-15.760218,14.741759,1.3793912,4.7747912,3.409279,7.478632,-1.2981857,0.35754427,0.4052221,0.49709463,0.39492828,0.42755532,0.38669533,0.58116144,0.3504902,0.3063237,0.3782298,0.32400006,0.43742603
Palmiyeler_Yerinde_Olsam,Yerinde Olsam,Palmiyeler,tr,117.45383522727272,0.2447147965431213,1615.8182652021965,-93.754326,127.60321,-22.681604,40.103947,18.57407,13.910386,-16.83855,5.619069,7.3313346,8.54271,1.5695403,10.359801,7.5314517,0.42353424,0.43275154,0.39548275,0.47840235,0.49535447,0.3780177,0.37781227,0.40386906,0.5868495,0.43584538,0.42635295,0.5541407
Palmiyeler_Sonuçta_Farklı_Kafalar,Sonuçta Farklı Kafalar,Palmiyeler,tr,129.19921875,0.2502132058143616,1735.4931656561942,-43.113075,125.146286,-8.933603,29.191425,-11.761928,20.06297,0.826525,13.867518,-1.4566114,7.1317134,-2.4872534,5.2750254,-6.4500775,0.39455566,0.2675277,0.3273717,0.5494965,0.51120824,0.35360292,0.41725272,0.3889406,0.5970239,0.4272511,0.34747052,0.59397036
Palmiyeler_Bilseydim,Bilseydim,Palmiyeler,tr,129.19921875,0.1705764383077621,2043.55720067546,-102.39924,92.21818,-65.50074,17.488483,18.009874,45.57548,-1.3993571,31.043295,12.222426,19.021503,4.4785957,-1.951532,-5.1960897,0.37256253,0.3339447,0.2645274,0.33356267,0.2881799,0.33513248,0.40112814,0.3323612,0.71701235,0.43535915,0.29375532,0.43140075
Palmiyeler_Ben_de_Doğdum,Ben de Doğdum,Palmiyeler,tr,89.10290948275862,0.3189691305160522,1416.3212212492792,-77.79442,140.16986,-18.44595,40.1268,9.40828,5.787697,-5.1843343,12.454616,4.008772,-3.33354,-5.056264,8.791792,-2.6741548,0.24345781,0.27905464,0.2765411,0.53382057,0.56083935,0.34382695,0.37465328,0.31998143,0.4861297,0.18459949,0.24831343,0.48830473
Palmiyeler_Bize_Sorma,Bize Sorma,Palmiyeler,tr,83.35433467741936,0.2516740262508392,1115.1745251235843,-119.44269,172.83456,-17.147253,36.57059,-0.36473906,8.826365,-12.402986,5.6596503,11.166232,8.511465,-3.5658302,-3.5060415,-13.138382,0.24628529,0.16764309,0.18383706,0.19318467,0.5608027,0.40276882,0.18497726,0.26889488,0.22256054,0.42873847,0.22134522,0.12296348
Palmiyeler_Köpekler,Köpekler,Palmiyeler,tr,172.265625,0.274906724691391,1199.34320680428,-71.76786,173.42194,-27.83476,35.33475,-2.8333688,5.267753,-22.97451,-4.527,0.39843377,19.650753,4.0819507,-4.176942,-16.580471,0.30626386,0.28844514,0.22355312,0.46173492,0.4176844,0.33636492,0.6190492,0.5663458,0.43802786,0.27124822,0.2919948,0.47943097
Jakuzi_Koca_Bir_Saçmalık,Koca Bir Saçmalık,Jakuzi,tr,135.99917763157896,0.0470996648073196,1935.9739592766869,-245.94704,99.33554,-48.96065,-9.92159,-17.351082,-4.116708,-17.143085,-10.068915,-12.005619,-9.921022,-17.697504,-13.960349,-12.471959,0.39958766,0.30236423,0.45870706,0.30874854,0.43805975,0.5109866,0.3082609,0.3809979,0.32362804,0.43132856,0.4389347,0.35259086
Jakuzi_Toz,Toz,Jakuzi,tr,143.5546875,0.0744073614478111,1313.7664312182758,-296.62384,75.48971,5.225911,14.849044,12.502135,16.167513,8.543842,11.879107,10.467657,10.614906,2.6729612,1.9484489,-0.66239226,0.4091989,0.28238678,0.27493382,0.29050988,0.47039893,0.25805557,0.23387179,0.36361906,0.26021108,0.41894427,0.2689586,0.38394365
Jakuzi_İstediğin_Gibi_Kullan,İstediğin Gibi Kullan,Jakuzi,tr,117.45383522727272,0.1246348246932029,1941.2737004588384,-105.13839,107.084305,-27.547855,20.903088,-6.8810415,8.50904,-1.1970412,7.020867,-1.3849754,5.869263,-2.3343253,2.2949038,-5.7758136,0.26565012,0.4100732,0.40127695,0.3586609,0.51476014,0.3563629,0.4935416,0.4708626,0.37258044,0.6115192,0.3604301,0.29005152
Jakuzi_Bir_Düşmanım_Var,Bir Düşmanım Var,Jakuzi,tr,89.10290948275862,0.1340383738279342,1923.6718170255476,-116.222786,113.79131,-24.990284,18.779589,-1.9326191,12.276259,-5.691758,8.435806,-1.190968,1.6661872,-2.95487,6.319763,-0.9263485,0.3028005,0.4879752,0.42490277,0.37237588,0.46026003,0.26217395,0.30939138,0.22633669,0.39359823,0.50193053,0.40063387,0.42189357
Jakuzi_Yarım_Kalan,Yarım Kalan,Jakuzi,tr,123.046875,0.0957938358187675,1775.2710044396135,-222.38194,110.610756,-21.993015,8.775809,-1.9429679,-6.807908,-5.614289,-6.64087,-6.0870557,-6.666611,-7.7369757,-3.4718807,-7.2499266,0.2571522,0.31468183,0.4393195,0.3107372,0.38435414,0.3826053,0.21762767,0.3073815,0.28430775,0.44043815,0.3162881,0.23008993
Jakuzi_Sahipsiz_Gölge,Sahipsiz Gölge,Jakuzi,tr,99.38401442307692,0.1957972347736358,2224.74283299567,-67.17521,93.647575,-8.86204,24.13177,-1.8054229,9.026019,-1.5811318,7.0225744,-2.8867705,1.7196332,-3.1548624,0.13947082,-4.9762564,0.30996197,0.44757104,0.32802156,0.40395698,0.46755803,0.3042807,0.4340844,0.257382,0.33289596,0.30403435,0.30696827,0.53794795
Jakuzi_Yine_Aynı_Şeyi_Yaptım,Yine Aynı Şeyi Yaptım,Jakuzi,tr,151.99908088235293,0.1086682081222534,2200.735675320952,-156.3708,79.98274,-21.151705,1.4072825,-26.351902,-10.999258,-14.835371,1.6227233,-3.826032,-0.26897168,-7.274573,1.0461953,-3.107801,0.14266977,0.15865888,0.36629134,0.28726608,0.25838247,0.14755411,0.2821814,0.093011364,0.26033005,0.6129311,0.19486862,0.21094978
Jakuzi_Yalnızlar_Caddesi,Yalnızlar Caddesi,Jakuzi,tr,161.4990234375,0.0894578620791435,1498.2773799974414,-245.84676,117.419785,-27.482727,-4.5602603,-6.440051,-18.397541,-23.280575,-14.771391,-16.555237,-3.4162457,-1.8266795,-2.5396843,-10.564745,0.1900646,0.60830694,0.64942217,0.1920318,0.12627216,0.18766652,0.40400803,0.12225301,0.2622792,0.36626458,0.114041306,0.07348704
Jakuzi_İstemezdim,İstemezdim,Jakuzi,tr,99.38401442307692,0.1166573390364646,1857.502060203739,-124.24777,115.89763,-23.417349,28.781443,-8.40696,7.4078374,-3.455921,-2.2507048,-10.369777,-1.1418332,-4.983892,0.008863868,-9.753215,0.29284698,0.29448956,0.3340533,0.7694327,0.5304989,0.31729496,0.3481306,0.22415137,0.3429154,0.18481927,0.31683132,0.60268825
Jakuzi_Açık_Bir_Yara,Açık Bir Yara,Jakuzi,tr,117.45383522727272,0.1018712893128395,1451.3281619036925,-161.07495,142.71994,-38.719017,54.93715,-8.299117,17.057487,3.2256246,3.9793146,6.161063,-0.35281137,0.39709732,3.2357862,8.183273,0.34629884,0.40958327,0.578302,0.54758424,0.5533709,0.37795419,0.54164016,0.3046453,0.22645928,0.31644195,0.29838714,0.4286609
Jakuzi_Sür_Beni,Sür Beni,Jakuzi,tr,123.046875,0.1291737407445907,1414.3290771366137,-181.47566,173.92047,-35.83508,16.089825,-10.101113,-4.810033,-3.879718,-6.6758842,1.5334537,-0.6949858,-1.4224789,2.600764,-3.436798,0.2503445,0.4258191,0.25888613,0.25876525,0.40005898,0.3186933,0.5328723,0.2029978,0.2664989,0.29385084,0.28844523,0.34793344
Jakuzi_Şüphe,Şüphe,Jakuzi,tr,129.19921875,0.0808208435773849,1566.6675993852443,-189.14673,126.19836,-9.5867815,12.464153,-7.84205,8.83138,-1.3482221,2.8286703,-5.0751467,-2.1991704,-3.101317,-0.9358635,-6.058551,0.29013458,0.2823865,0.26845708,0.2926174,0.6524511,0.4267142,0.25852466,0.3015058,0.28471705,0.48095632,0.3216913,0.3059394
